kwargs_index,index,hd,dice,diff,adiff
3155,621,3.7416573867739413,0.7506596072459406,37.22037762149853,37.22037762149853
3155,939,6.164414002968976,0.7752729376039331,58.14018575990403,58.14018575990403
3155,854,5.5677643628300215,0.8834581693538149,0.2889445232488299,0.2889445232488299
3155,795,4.795831523312719,0.9108183921715637,14.77754804797405,14.77754804797405
3155,47,4.898979485566356,0.0,73.96,73.96
3155,247,4.795831523312719,0.8426987040919411,-26.697059721871398,26.697059721871398
3155,249,6.082762530298219,0.9481843209229156,0.6323817120379545,0.6323817120379545
3155,243,5.0990195135927845,0.8952272023256368,11.232037582853366,11.232037582853366
3155,383,5.0990195135927845,0.8577999685485138,-16.590078560898974,16.590078560898974
3155,322,5.0990195135927845,0.9613485268033739,0.048153278569230906,0.048153278569230906
3155,746,5.656854249492381,0.9125776579533467,10.52687454416511,10.52687454416511
3155,414,4.898979485566356,0.9596675565140775,6.037473306912688,6.037473306912688
3155,999,5.477225575051661,0.43416370106761565,-145.781562453736,145.781562453736
3155,772,5.5677643628300215,0.7396679618509361,-65.01096063463598,65.01096063463598
3155,907,4.123105625617661,0.8305245720596356,38.441262823267635,38.441262823267635
3155,576,5.744562646538029,0.8706188925081433,-18.608797422150246,18.608797422150246
3155,380,6.0,0.7577785306906093,-31.936375073110156,31.936375073110156
3155,761,4.69041575982343,0.9304092821624379,11.277479713795856,11.277479713795856
3155,893,5.385164807134504,0.8737797174687033,-14.114176844361396,14.114176844361396
3155,783,6.082762530298219,0.9027751608301257,10.783478345508314,10.783478345508314
3155,269,4.123105625617661,0.9030127786587072,-4.860439457459307,4.860439457459307
3155,702,5.830951894845301,0.8809286170552539,-15.077254669394222,15.077254669394222
3155,434,4.47213595499958,0.8512343404568902,21.58163175970492,21.58163175970492
3155,712,5.656854249492381,0.8885999606669143,-24.466833887906375,24.466833887906375
3155,169,5.656854249492381,0.0,97.0,97.0
3155,384,3.872983346207417,0.9245671329102224,8.336967233533073,8.336967233533073
3155,716,5.744562646538029,0.9129245385504213,5.170016519546039,5.170016519546039
3155,396,5.744562646538029,0.8641041297451858,-23.2766729482276,23.2766729482276
3155,144,4.47213595499958,0.5974848222029489,-63.86025460900808,63.86025460900808
3155,637,4.795831523312719,0.9299336592662355,-2.243229414311287,2.243229414311287
3155,659,4.69041575982343,0.9026838219038776,-12.243968260297947,12.243968260297947
3155,417,4.69041575982343,0.9497915949676877,5.478877955504657,5.478877955504657
3155,107,5.0990195135927845,0.9221914590150181,-3.6199736695578792,3.6199736695578792
3155,120,4.898979485566356,0.9264219779143508,-3.6913633385114224,3.6913633385114224
3155,581,4.795831523312719,0.9693622998861682,-0.8816488644032461,0.8816488644032461
3155,707,6.244997998398398,0.48645124916311355,61.241007369953195,61.241007369953195
3155,193,5.196152422706632,0.5931401891535976,-42.30457122698577,42.30457122698577
3155,318,4.358898943540674,0.892472556194459,12.690823962143213,12.690823962143213
3155,294,5.385164807134504,0.687504321969435,-90.32151137515797,90.32151137515797
3155,738,5.916079783099616,0.772687889544146,-18.1864968271841,18.1864968271841
3155,251,5.196152422706632,0.7055081458494957,-30.775820865477925,30.775820865477925
3155,87,5.477225575051661,0.0,72.0,72.0
3155,424,4.69041575982343,0.8150247533785017,-11.85168727279634,11.85168727279634
3155,324,4.898979485566356,0.9142729994336112,7.675278097423956,7.675278097423956
3155,435,5.385164807134504,0.6610267751701631,-105.46948323422825,105.46948323422825
3155,641,4.795831523312719,0.5918032297543356,-248.48652107784733,248.48652107784733
3155,794,5.830951894845301,0.8559714323502182,18.848408231387793,18.848408231387793
3155,3,5.385164807134504,0.0,68.75,68.75
3155,811,4.47213595499958,0.8179134461089947,37.77389203777915,37.77389203777915
3155,867,4.69041575982343,0.7892959105713941,-57.500013630755234,57.500013630755234
3155,930,3.7416573867739413,0.8392549252381355,39.22761983161405,39.22761983161405
3155,517,6.324555320336759,0.7034988056782882,-11.389880485765445,11.389880485765445
3155,123,5.291502622129181,0.0,82.64,82.64
3155,22,4.898979485566356,0.0,79.61,79.61
3155,713,5.477225575051661,0.9365059486537257,-1.268320653614353,1.268320653614353
3155,86,5.5677643628300215,0.8341111078084594,12.362856482921572,12.362856482921572
