index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
633,5,20,10,0.17453292519943295,5000,7,0.95,0.7,17,100,0.25812296899966897,4.640956205981024,0.6042989879476591,0.9101666633159915,0.09737964395278069,-2.0795708229823417,19.42950804108782,16.62178798707776,16.62178798707776
818,5,10,20,0.17453292519943295,1000,7,0.95,0.9,17,100,0.05410608700010926,4.808801748725397,0.6239542697691867,0.8820350274364686,0.11791696806351457,0.41842753570234864,15.412281960250779,11.240263639276154,11.240263639276154
256,5,10,10,0.17453292519943295,10000,7,0.95,0.9,5,100,0.7692272729997057,4.9607645464337065,0.603704987527889,0.8522024457141885,0.14426797543913944,-6.77958637684867,27.986398466944472,24.23979792625826,24.23979792625826
545,5,20,10,0.17453292519943295,10000,7,0.95,0.9,11,100,0.5113253190007526,4.609637019681901,0.5784396869969233,0.925778493658256,0.0893405477679838,0.11101570654280536,12.168371945205017,10.59664138553241,10.59664138553241
722,5,10,20,0.17453292519943295,1000,7,0.95,0.8,17,100,0.05512887399992906,4.839770650915983,0.6329504796021332,0.8814524798397763,0.12387222934127995,0.5166924454622369,18.11308751630741,14.784484678089973,14.784484678089973
829,5,20,10,0.3490658503988659,5000,7,0.95,0.9,17,100,0.21246807299903595,4.575537911757897,0.6067406032752437,0.9150196169548422,0.0808779645685382,0.8369482045322352,13.112670406961064,10.315546292840047,10.315546292840047
616,5,10,10,0.17453292519943295,10000,15,0.9,0.7,17,100,0.5935934059997089,4.607437467257913,0.5698839021478466,0.9005875704081793,0.10804490763728213,-1.7846450614285339,21.468040067530037,18.953504456553617,18.953504456553617
150,5,10,20,0.3490658503988659,1000,7,0.95,0.8,5,100,0.08900944599998184,5.277282793750106,0.635869177502781,0.7107650443998124,0.1987571909106356,-1.9025627179187203,43.19216772403491,32.288022434642556,32.288022434642556
317,5,20,10,0.3490658503988659,1000,15,0.9,0.7,11,100,0.08298424700042233,5.428732722720307,0.6103989631444706,0.7267821843159973,0.18138889191111354,-2.7628811565145748,37.44404566256012,27.66460704356633,27.66460704356633
101,5,20,10,0.3490658503988659,1000,7,0.9,0.8,5,100,0.1000873389991466,5.3325101086032545,0.7137438224495959,0.662041866141854,0.23704147119052602,7.669756520512535,42.7471671914898,30.60355307793042,30.60355307793042
