kwargs_index,index,hd,dice,diff,adiff
12,441,1.7805507243294882,0.9743166635616002,3.2729342666465016,3.2729342666465016
12,786,3.638080250136,0.9542723028911871,0.46035230286008755,0.46035230286008755
12,162,4.282765619757487,0.889802159992354,4.954381450761488,4.954381450761488
12,551,3.0331966976786577,0.9598611172541909,8.147897253030095,8.147897253030095
12,239,2.393210112026373,0.9622224188268601,5.9868667238788476,5.9868667238788476
12,391,2.586674944822933,0.9599027077297279,2.118058406744211,2.118058406744211
12,659,2.0481675277243867,0.9742806047797107,1.266294594150537,1.266294594150537
12,509,3.1065111931745357,0.9569965365510951,-3.340286881553453,3.340286881553453
12,126,1.16612158000362,0.963015108030541,2.288334993555708,2.288334993555708
12,292,1.2767961212743841,0.9817507032598162,3.827026824326907,3.827026824326907
12,975,5.144269009847999,0.9527682052871946,-2.7611740147383443,2.7611740147383443
12,394,1.67126794656,0.9773278746352256,-0.05645953667323056,0.05645953667323056
12,233,2.9821949384539055,0.9349221633766651,8.51371653730142,8.51371653730142
12,980,11.780391599810606,0.9291459400598906,15.384471214650091,15.384471214650091
12,356,1.8198854911513453,0.9752221869544516,5.108476749743176,5.108476749743176
12,921,3.2931727465846556,0.9686476788517605,1.956446285141567,1.956446285141567
12,914,3.29397560261614,0.9749512754783644,0.7581676131396762,0.7581676131396762
12,720,1.93355246288,0.9772007674289952,3.0881669430101795,3.0881669430101795
12,304,2.3472724221721695,0.9683108607839791,4.245184017516635,4.245184017516635
12,111,9.878626809503528,0.6465122366182436,-13.87653290890269,13.87653290890269
12,510,2.049378861078,0.9760479732456899,1.3614159875200755,1.3614159875200755
12,754,4.630142180969804,0.9442337065922173,10.66118262941282,10.66118262941282
12,578,2.50314205884,0.9644288577154309,8.079971015222043,8.079971015222043
12,8,10.455358984997046,0.6498017942833298,-27.907192907547355,27.907192907547355
12,832,11.25905947318339,0.8708684704847928,-30.790532482753378,30.790532482753378
12,245,1.588070666520737,0.9759167319919867,1.190450674845465,1.190450674845465
12,361,1.6207426313408404,0.9752862051125586,-0.45238178891133884,0.45238178891133884
12,711,2.6741566270487396,0.9629305400428654,6.450242537970439,6.450242537970439
12,36,3.9935835274179805,0.8645978353617461,-4.856721077310169,4.856721077310169
12,56,2.9738572141626003,0.9181989528795811,-3.7224097380841386,3.7224097380841386
12,401,2.720828099048362,0.9618745798521079,8.184342427736738,8.184342427736738
12,561,1.9540999556836052,0.9757560273769985,3.384149761826677,3.384149761826677
12,523,4.4283653915875165,0.938609125045008,-1.5679432166471372,1.5679432166471372
12,874,7.642370899903493,0.9280944494898231,10.366576157842587,10.366576157842587
12,875,3.085058713937985,0.959433855728572,-2.6314698736534297,2.6314698736534297
12,593,2.6623041307834776,0.9699716713881019,3.862254274950942,3.862254274950942
12,139,16.70455255104513,0.4365607476635514,-78.30003129335196,78.30003129335196
12,793,3.9422972065798163,0.9598578781499824,-4.570914387694756,4.570914387694756
12,351,2.7423816633715608,0.9571230982019363,7.602697124720748,7.602697124720748
12,757,6.148298075148922,0.9257571530425618,8.42782554692073,8.42782554692073
12,951,3.18637967109,0.9790207850913074,0.20891688041643874,0.20891688041643874
12,989,32.99221168345102,0.7927503695997372,61.716907277749954,61.716907277749954
12,130,2.7369411251326854,0.9187181884283785,5.063602959226287,5.063602959226287
12,232,24.25222050832335,0.5798293489122914,-71.47552134069039,71.47552134069039
12,700,5.684491906848001,0.9258105997003092,-2.922607326807679,2.922607326807679
12,818,2.0781862455212488,0.9813198211843326,2.943939428661281,2.943939428661281
12,607,3.436404029874566,0.9401117729583036,5.1345560528157534,5.1345560528157534
12,910,2.779645061494,0.97433905464786,-0.4079555871201137,0.4079555871201137
12,590,3.4737579399945666,0.9554355617145315,-2.768335039737849,2.768335039737849
12,908,2.7508747782728125,0.9669997198617986,-4.56892326455619,4.56892326455619
12,979,5.964644586401849,0.9468451098257155,9.789000128617658,9.789000128617658
12,621,3.0399523935105206,0.9455871245133927,-2.4848713828302778,2.4848713828302778
12,271,2.208163767318,0.9650988375207585,-0.5538639636640426,0.5538639636640426
12,501,3.607021274324605,0.9403608983512918,6.641761949487005,6.641761949487005
12,545,3.025741709724881,0.9592374170097548,7.968926482975519,7.968926482975519
12,519,2.618171219239581,0.9669638021633805,2.9599358923260297,2.9599358923260297
12,372,2.219067149696,0.9696582050769538,4.296803243988933,4.296803243988933
12,63,10.01783009288845,0.7131081748579896,-17.98650881144377,17.98650881144377
12,154,3.2446628478193658,0.9183706805660742,6.304618602795699,6.304618602795699
12,930,3.9770548313099696,0.9582139934533551,3.5572761816341654,3.5572761816341654
12,784,3.2595150133305895,0.9404365519792822,4.810578372678293,4.810578372678293
12,586,2.466598798152,0.9571986960118073,1.9874513209686597,1.9874513209686597
12,467,2.804477658318523,0.9539171135765069,7.904016792999471,7.904016792999471
12,436,4.0501503139329635,0.9427881297446515,-9.073898293002657,9.073898293002657
12,149,7.815621658259907,0.7920996135680549,-8.515179342416758,8.515179342416758
12,221,2.293929960464576,0.9546348440153749,2.5461065291210048,2.5461065291210048
12,554,3.18402387993,0.9499958640086029,6.6378518173401915,6.6378518173401915
12,800,3.839890360826,0.9594154614976906,6.664757996225575,6.664757996225575
12,263,2.2705888596735297,0.9617827139399118,-0.9871771771160525,0.9871771771160525
12,636,2.2141441571425857,0.9661271176302785,0.08750665583019668,0.08750665583019668
12,238,2.615462716896,0.9516037112179998,0.4100818291085204,0.4100818291085204
12,50,4.4192604366668204,0.8798804257811711,-4.473055415055356,4.473055415055356
12,708,2.081698393216,0.9730424369870616,2.225233061510977,2.225233061510977
12,997,14.50707855196368,0.8966355200481715,34.42277493182661,34.42277493182661
12,100,6.566849380036787,0.7817476948868399,-21.845483457204296,21.845483457204296
12,274,2.331844076193814,0.9672785315243416,1.3419262184118281,1.3419262184118281
12,505,1.8069016827982123,0.9679635870278788,3.949522694198606,3.949522694198606
12,472,3.406002177631116,0.9389463142458601,1.6849711378617371,1.6849711378617371
12,710,8.835146481227113,0.90887343645468,-12.47718789821647,12.47718789821647
12,262,2.664080778768,0.9652514288458768,4.91923638259351,4.91923638259351
12,37,5.546052091920286,0.8490151286582476,-7.4876222535985875,7.4876222535985875
12,764,3.382386508600136,0.9552691691384542,10.609081052944731,10.609081052944731
12,516,4.810149447702979,0.9123692620569437,9.381798170245986,9.381798170245986
12,83,7.565624893116414,0.706246523663273,19.039345742065997,19.039345742065997
12,916,3.1633196074332415,0.9597963918106264,-1.4762353148417446,1.4762353148417446
12,839,3.6833770061498643,0.9651439817692149,9.659716087899596,9.659716087899596
12,393,3.2392608178291895,0.947180812114011,-2.1708639874498488,2.1708639874498488
12,488,1.911756231432,0.9723809523809523,2.2578350910734173,2.2578350910734173
12,953,3.3357721337814747,0.9775703748306488,5.671066346094449,5.671066346094449
12,252,2.694841861627909,0.9640057263617152,3.6242405049563047,3.6242405049563047
12,532,2.1757353907,0.9607448650166098,7.093631583510415,7.093631583510415
12,809,3.3071152535940684,0.9654951299598679,7.733016687859191,7.733016687859191
12,504,3.590415161060603,0.9536280265530871,7.915129251906421,7.915129251906421
12,763,1.6926910157350663,0.9805383258407785,3.9299642445213863,3.9299642445213863
12,968,7.9011076462951335,0.9337235247289403,-5.780921503921604,5.780921503921604
12,841,4.2521518511703,0.9494097569919467,-6.895026571440951,6.895026571440951
12,739,2.019436141500217,0.9772361814542152,4.1821998703895815,4.1821998703895815
12,662,1.7766008177923467,0.9741011442016084,-0.8400086930421367,0.8400086930421367
12,322,1.9533975745716077,0.9738503397713413,4.627774564083609,4.627774564083609
12,417,1.622017467013114,0.9811674641148325,3.536262562133288,3.536262562133288
12,127,1.6675061496200836,0.9442424242424243,0.04366096221124849,0.04366096221124849
12,277,2.999367084144,0.9412222125020655,10.383277674704033,10.383277674704033
12,297,2.715761522687733,0.9669746165575388,6.661564320799982,6.661564320799982
12,70,5.99745594547068,0.7573383004688805,-0.9767703081824664,0.9767703081824664
12,203,5.786940049377447,0.8791631242376077,10.583293815265051,10.583293815265051
12,753,22.17877253670625,0.7957126045609237,-46.49912756554764,46.49912756554764
12,944,17.773393922051692,0.8672352890497114,34.2378512052216,34.2378512052216
12,601,4.1891039803800005,0.9556092569612261,-5.008655759677879,5.008655759677879
12,479,2.2056043051585306,0.9745808107862262,1.9785223941163395,1.9785223941163395
12,569,1.3554261895428268,0.9828348237228903,1.4476562070539671,1.4476562070539671
12,146,2.0447316887889335,0.9387798863514528,0.20649413706226483,0.20649413706226483
12,27,0.7128436947232741,0.9657811347828688,-1.1020820948963177,1.1020820948963177
12,802,5.133975936112303,0.9260316962184215,13.295148996092735,13.295148996092735
12,762,3.718363198001231,0.9432418983641226,3.501165003269847,3.501165003269847
12,568,2.4005710562383484,0.9641889577429702,4.261488576586629,4.261488576586629
12,303,1.7753683478235651,0.9703798896690071,5.970444341753932,5.970444341753932
12,47,7.754675868253323,0.6753659210162939,-2.848388001404487,2.848388001404487
12,541,3.140519167691374,0.9486092755472512,-3.2506286063811842,3.2506286063811842
12,564,4.10495287477882,0.930894657186099,3.4466350892995763,3.4466350892995763
12,341,4.001184893108433,0.9487135209808323,8.526277685979267,8.526277685979267
12,597,3.249320612187067,0.9484853038061003,2.2762623233358568,2.2762623233358568
12,781,3.8878666233166457,0.9485762579638538,-0.5318587650742188,0.5318587650742188
12,170,6.4617482249751985,0.8385051268213708,13.910633267806816,13.910633267806816
12,540,5.655594508749999,0.93305713039686,12.268447864316641,12.268447864316641
12,323,2.9650473013200003,0.9522970199801081,-6.101332328303073,6.101332328303073
12,728,2.813458889718,0.9561628837326821,0.8895787707514273,0.8895787707514273
12,985,3.2662475280413785,0.9757948389751092,-3.9149433530853344,3.9149433530853344
12,332,1.9809806140327173,0.9614488036593948,-0.8508999742009564,0.8508999742009564
12,515,2.227560414208,0.965702452598201,6.838900569739934,6.838900569739934
12,640,1.6785985231399998,0.975314997303525,3.389108106366251,3.389108106366251
12,71,11.187427235176722,0.5404404025093681,-22.69118526760856,22.69118526760856
12,813,4.2391782111400005,0.9584273141391357,4.026234178067455,4.026234178067455
12,945,4.473541792828139,0.9590225376043177,-5.232975912105815,5.232975912105815
12,769,3.009351853512944,0.9658082001575412,6.236000456347568,6.236000456347568
12,731,2.6624952952,0.9620578477641232,5.5178215029942805,5.5178215029942805
12,744,2.2928643320257445,0.9719347513304558,4.416219426038481,4.416219426038481
12,885,2.5102883036124206,0.9812486800715817,4.256939777993921,4.256939777993921
12,481,2.610957484537331,0.9555137322829399,-1.256990357484085,1.256990357484085
12,177,3.9121181532031555,0.9154426243855479,-4.299008757675367,4.299008757675367
12,486,4.1390153934937075,0.9335965104661647,2.157097049701491,2.157097049701491
